ID,airline,connection,wait
1002,Aeromexico,True,349
1003,Aeromexico,True,268
1004,Aeromexico,True,529
1005,Aeromexico,True,404
1006,Aeromexico,True,230
1007,Aeromexico,True,565
1008,Aeromexico,True,272
1009,Aeromexico,True,169
1010,Aeromexico,True,444
1011,Aeromexico,True,497
1012,Aeromexico,True,355
1013,Aeromexico,True,110
1014,Aeromexico,True,260
1015,Aeromexico,True,119
1016,Aeromexico,True,346
1017,Aeromexico,True,532
1018,Aeromexico,True,540
1019,Aeromexico,True,336
1020,Aeromexico,True,678
1021,Aeromexico,True,66
1022,Aeromexico,True,103
1023,Aeromexico,True,293
1024,Aeromexico,True,73
1025,Aeromexico,True,391
1026,Aeromexico,True,524
1027,Aeromexico,True,332
1028,Aeromexico,True,287
1029,Aeromexico,True,256
1030,Aeromexico,True,207
1031,Aeromexico,True,281
1032,Aeromexico,True,323
1033,Aeromexico,True,393
1034,Aeromexico,True,220
1035,Aeromexico,True,383
1036,Aeromexico,True,280
1037,Aeromexico,True,127
1038,Aeromexico,True,709
1039,Aeromexico,True,522
1040,Aeromexico,True,257
1041,Aeromexico,True,386
1042,Aeromexico,True,241
1043,Aeromexico,True,685
1044,Aeromexico,True,560
1045,Aeromexico,True,354
1046,Aeromexico,True,319
1047,Aeromexico,True,526
1048,Aeromexico,True,697
1049,Aeromexico,True,573
1050,Aeromexico,True,479
1051,Aeromexico,True,527
1052,Aeromexico,True,648
1053,Aeromexico,True,404
1054,Aeromexico,True,165
1055,Aeromexico,True,525
1056,Aeromexico,True,462
1057,Aeromexico,True,335
1058,Aeromexico,True,353
1059,Aeromexico,True,197
1060,Aeromexico,True,524
1061,Aeromexico,True,618
1062,Aeromexico,True,124
1063,Aeromexico,True,207
1064,Aeromexico,True,45
1065,Aeromexico,True,506
1066,Aeromexico,True,670
1067,Aeromexico,True,269
1068,Aeromexico,True,66
1069,Aeromexico,True,395
1070,Aeromexico,True,44
1071,Aeromexico,True,69
1072,Aeromexico,True,285
1073,Aeromexico,True,666
1074,Aeromexico,True,347
1075,Aeromexico,True,62
1076,Aeromexico,True,294
1077,Aeromexico,True,78
1078,Aeromexico,True,321
1079,Aeromexico,True,200
1080,Aeromexico,True,567
1081,Aeromexico,True,557
1082,Aeromexico,True,543
1083,Aeromexico,True,624
1084,Aeromexico,True,652
1085,Aeromexico,True,389
1086,Aeromexico,True,446
1087,Aeromexico,True,169
1088,Aeromexico,True,92
1089,Aeromexico,True,693
1090,Aeromexico,True,665
1091,Aeromexico,True,652
1092,Aeromexico,True,580
1093,Aeromexico,True,226
1094,Aeromexico,True,373
1095,Aeromexico,True,587
1096,Aeromexico,True,231
1097,Aeromexico,True,339
1098,Aeromexico,True,352
1099,Aeromexico,True,662
1100,Aeromexico,True,87
1101,Aeromexico,True,67
1102,Aeromexico,True,667
1103,Aeromexico,True,300
1104,Aeromexico,True,709
1105,Aeromexico,True,165
1106,Aeromexico,True,531
1107,Aeromexico,True,621
1108,Aeromexico,True,285
1109,Aeromexico,True,467
1110,Aeromexico,True,339
1111,Aeromexico,True,73
1112,Aeromexico,True,391
1113,Aeromexico,True,622
1114,Aeromexico,True,696
1115,Aeromexico,True,436
1116,Aeromexico,True,655
1117,Aeromexico,True,177
1118,Aeromexico,True,564
1119,Aeromexico,True,296
1120,Aeromexico,True,365
1121,Aeromexico,True,646
1122,Aeromexico,True,107
1123,Aeromexico,True,387
1124,Aeromexico,True,350
1125,Aeromexico,True,360
1126,Aeromexico,True,224
1127,Aeromexico,True,470
1128,Aeromexico,True,384
1129,Aeromexico,True,441
1130,Aeromexico,True,291
1131,Aeromexico,True,597
1132,Aeromexico,True,377
1133,Aeromexico,True,576
1134,Aeromexico,True,514
1135,Aeromexico,True,210
1136,Aeromexico,True,147
1137,Aeromexico,True,85
1138,Aeromexico,True,192
1139,Aeromexico,True,688
1140,Aeromexico,True,588
1141,Aeromexico,True,47
1142,Aeromexico,True,331
1143,Aeromexico,True,424
1144,Aeromexico,True,208
1145,Aeromexico,True,141
1146,Aeromexico,True,423
1147,Aeromexico,True,213
1148,Aeromexico,True,180
1149,Aeromexico,True,563
1150,Aeromexico,True,457
1151,Air Arabia,True,123
1152,Air Arabia,True,225
1153,Air Arabia,True,33
1154,Air Arabia,True,245
1155,Air Arabia,True,254
1156,Air Arabia,True,364
1157,Air Arabia,True,384
1158,Air Arabia,True,357
1159,Air Arabia,True,662
1160,Air Arabia,True,257
1161,Air Arabia,True,315
1162,Air Arabia,True,310
1163,Air Arabia,True,180
1164,Air Arabia,True,638
1165,Air Arabia,True,475
1166,Air Arabia,True,717
1167,Air Arabia,True,340
1168,Air Arabia,True,212
1169,Air Arabia,True,433
1170,Air Arabia,True,623
1171,Air Arabia,True,313
1172,Air Arabia,True,577
1173,Air Arabia,True,614
1174,Air Arabia,True,626
1175,Air Arabia,True,676
1176,Air Arabia,True,272
1177,Air Arabia,True,80
1178,Air Arabia,True,395
1179,Air Arabia,True,341
1180,Air Arabia,True,144
1181,Air Arabia,True,317
1182,Air Arabia,True,446
1183,Air Arabia,True,63
1184,Air Arabia,True,75
1185,Air Arabia,True,343
1186,Air Arabia,True,466
1187,Air Arabia,True,595
1188,Air Arabia,True,200
1189,Air Arabia,True,282
1190,Air Arabia,True,380
1191,Air Arabia,True,121
1192,Air Arabia,True,618
1193,Air Arabia,True,550
1194,Air Arabia,True,556
1195,Air Arabia,True,595
1196,Air Arabia,True,597
1197,Air Arabia,True,397
1198,Air Arabia,True,448
1199,Air Arabia,True,583
1200,Air Arabia,True,310
1201,Air Arabia,True,528
1202,Air Arabia,True,168
1203,Air Arabia,True,457
1204,Air Arabia,True,220
1205,Air Arabia,True,593
1206,Air Arabia,True,614
1207,Air Arabia,True,87
1208,Air Arabia,True,650
1209,Air Arabia,True,330
1210,Air Arabia,True,356
1211,Air Arabia,True,529
1212,Air Arabia,True,241
1213,Air Arabia,True,160
1214,Air Arabia,True,224
1215,Air Arabia,True,582
1216,Air Arabia,True,225
1217,Air Arabia,True,602
1218,Air Arabia,True,315
1219,Air Arabia,True,695
1220,Air Arabia,True,393
1221,Air Arabia,True,304
1222,Air Arabia,True,361
1223,Air Arabia,True,471
1224,Air Arabia,True,480
1225,Air Arabia,True,574
1226,Air Arabia,True,663
1227,Air Arabia,True,674
1228,Air Arabia,True,327
1229,Air Arabia,True,347
1230,Air Arabia,True,368
1231,Air Arabia,True,299
1232,Air Arabia,True,272
1233,Air Arabia,True,265
1234,Air Arabia,True,245
1235,Air Arabia,True,664
1236,Air Arabia,True,246
1237,Air Arabia,True,413
1238,Air Arabia,True,254
1239,Air Arabia,True,568
1240,Air Arabia,True,277
1241,Air Arabia,True,231
1242,Air Arabia,True,111
1243,Air Arabia,True,116
1244,Air Arabia,True,254
1245,Air Arabia,True,96
1246,Air Arabia,True,150
1247,Air Arabia,True,666
1248,Air Arabia,True,44
1249,Air Arabia,True,185
1250,Air Arabia,True,701
1251,Air Arabia,True,385
1252,Air Arabia,True,497
1253,Air Arabia,True,580
1254,Air Arabia,True,303
1255,Air Arabia,True,293
1256,Air Arabia,True,466
1257,Air Arabia,True,662
1258,Air Arabia,True,134
1259,Air Arabia,True,267
1260,Air Arabia,True,171
1261,Air Arabia,True,650
1262,Air Arabia,True,392
1263,Air Arabia,True,508
1264,Air Arabia,True,560
1265,Air Arabia,True,134
1266,Air Arabia,True,202
1267,Air Arabia,True,688
1268,Air Arabia,True,548
1269,Air Arabia,True,517
1270,Air Arabia,True,649
1271,Air Arabia,True,178
1272,Air Arabia,True,686
1273,Air Arabia,True,630
1274,Air Arabia,True,105
1275,Air Arabia,True,32
1276,Air Arabia,True,64
1277,Air Arabia,True,232
1278,Air Arabia,True,601
1279,Air Arabia,True,99
1280,Air Arabia,True,194
1281,Air Arabia,True,634
1282,Air Arabia,True,341
1283,Air Arabia,True,37
1284,Air Arabia,True,400
1285,Air Arabia,True,533
1286,Air Arabia,True,525
1287,Air Arabia,True,569
1288,Air Arabia,True,710
1289,Air Arabia,True,496
1290,Air Arabia,True,538
1291,Air Arabia,True,222
1292,Air Arabia,True,521
1293,Air Arabia,True,612
1294,Air Arabia,True,262
1295,Air Arabia,True,491
1296,Air Arabia,True,558
1297,Air Arabia,True,505
1298,Air Arabia,True,583
1299,Air Arabia,True,633
1300,Air Arabia,True,145
1301,Air Arabia,True,37
1302,Air Arabia,True,51
1303,Air Arabia,True,131
1304,Air Arabia,True,572
1305,Air Arabia,True,208
1306,Air Arabia,True,712
1307,Air Arabia,True,174
1308,Air Arabia,True,479
1309,Air Arabia,True,477
1310,Air Arabia,True,244
1311,Air Arabia,True,427
1312,Air Arabia,True,129
1313,Air Arabia,True,367
1314,Air Arabia,True,118
1315,Air Arabia,True,580
1316,Air Arabia,True,87
1317,Air Arabia,True,282
1318,Air Arabia,True,600
1319,Air Arabia,True,41
1320,Air Arabia,True,219
1321,Air Arabia,True,287
1322,Air Arabia,True,212
1323,Air Arabia,True,333
1324,Air Arabia,True,75
1325,Air Arabia,True,414
1326,Air Arabia,True,52
1327,Air Arabia,True,345
1328,Air Arabia,True,631
1329,Air Arabia,True,107
1330,Air Arabia,True,579
1331,Air Arabia,True,365
1332,Air Astana,True,482
1333,Air Astana,True,428
1334,Air Astana,True,131
1335,Air Astana,True,119
1336,Air Astana,True,308
1337,Air Astana,True,324
1338,Air Astana,True,325
1339,Air Astana,True,66
1340,Air Astana,True,365
1341,Air Astana,True,88
1342,Air Astana,True,164
1343,Air Astana,True,212
1344,Air Astana,True,448
1345,Air Astana,True,41
1346,Air Astana,True,336
1347,Air Astana,True,497
1348,Air Astana,True,524
1349,Air Astana,True,266
1350,Air Astana,True,257
1351,Air Astana,True,311
1352,Air Astana,True,139
1353,Air Astana,True,268
1354,Air Astana,True,592
1355,Air Astana,True,382
1356,Air Astana,True,52
1357,Air Astana,True,165
1358,Air Astana,True,128
1359,Air Astana,True,256
1360,Air Astana,True,112
1361,Air Astana,True,376
1362,Air Astana,True,382
1363,Air Astana,True,413
1364,Air Astana,True,248
1365,Air Astana,True,283
1366,Air Astana,True,557
1367,Air Astana,True,581
1368,Air Astana,True,587
1369,Air Astana,True,645
1370,Air Astana,True,40
1371,Air Astana,True,384
1372,Air Astana,True,175
1373,Air Astana,True,50
1374,Air Astana,True,108
1375,Air Astana,True,126
1376,Air Astana,True,446
1377,Air Astana,True,253
1378,Air Astana,True,496
1379,Air Astana,True,352
1380,Air Astana,True,656
1381,Air Astana,True,599
1382,Air Astana,True,499
1383,Air Astana,True,182
1384,Air Astana,True,382
1385,Air Astana,True,260
1386,Air Astana,True,523
1387,Air Astana,True,419
1388,Air Astana,True,525
1389,Air Astana,True,584
1390,Air Astana,True,170
1391,Air Astana,True,378
1392,Air Astana,True,343
1393,Air Astana,True,326
1394,Air Astana,True,270
1395,Air Astana,True,671
1396,Air Astana,True,146
1397,Air Astana,True,371
1398,Air Astana,True,435
1399,Air Astana,True,312
1400,Air Astana,True,397
1401,Air Astana,True,491
1402,Air Astana,True,567
1403,Air Astana,True,345
1404,Air Astana,True,652
1405,Air Astana,True,435
1406,Air Astana,True,127
1407,Air Astana,True,303
1408,Air Astana,True,186
1409,Air Astana,True,112
1410,Air Astana,True,708
1411,Air Astana,True,341
1412,Air Astana,True,50
1413,Air Astana,True,584
1414,Air Astana,True,555
1415,Air Astana,True,398
1416,Air Astana,True,247
1417,Air Astana,True,66
1418,Air Astana,True,450
1419,Air Astana,True,280
1420,Air Astana,True,608
1421,Air Astana,True,320
1422,Air Astana,True,173
1423,Air Astana,True,568
1424,Air Astana,True,576
1425,Air Astana,True,621
1426,Air Astana,True,662
1427,Air Astana,True,384
1428,Air Astana,True,716
1429,Air Astana,True,55
1430,Air Astana,True,107
1431,Air Astana,True,681
1432,Air Astana,True,583
1433,Air Astana,True,594
1434,Air Astana,True,623
1435,Air Astana,True,75
1436,Air Astana,True,593
1437,Air Astana,True,45
1438,Air Astana,True,114
1439,Air Astana,True,603
1440,Air Astana,True,324
1441,Air Astana,True,501
1442,Air Astana,True,478
1443,Air Astana,True,711
1444,Air Astana,True,345
1445,Air Astana,True,534
1446,Air Astana,True,83
1447,Air Astana,True,540
1448,Air Astana,True,300
1449,Air Astana,True,52
1450,Air Astana,True,443
1451,Air Astana,True,619
1452,Air Astana,True,252
1453,Air Astana,True,400
1454,Air Astana,True,555
1455,Air Astana,True,324
1456,Air Astana,True,572
1457,Air Astana,True,415
1458,Air Astana,True,324
1459,Air Astana,True,189
1460,Air Astana,True,554
1461,Air Astana,True,182
1462,Air Astana,True,304
1463,Air Astana,True,597
1464,Air Astana,True,682
1465,Air Astana,True,92
1466,Air Astana,True,604
1467,Air Astana,True,428
1468,Air Astana,True,446
1469,Air Astana,True,656
1470,Air Astana,True,222
1471,Air Astana,True,181
1472,Air Astana,True,505
1473,Air Astana,True,251
1474,Air Astana,True,100
1475,Air Astana,True,125
1476,Air Astana,True,615
1477,Air Astana,True,141
1478,Air Astana,True,607
1479,Air Astana,True,351
1480,Air Astana,True,124
1481,Air Astana,True,714
1482,Air Astana,True,643
1483,Air Astana,True,236
1484,Air Astana,True,371
1485,Air Astana,True,684
1486,Air Astana,True,306
1487,Air Astana,True,712
1488,Air Astana,True,396
1489,Air Astana,True,618
1490,Air Astana,True,617
1491,Air Astana,True,675
1492,Air Astana,True,542
1493,Air Astana,True,475
1494,Air Astana,True,588
1495,Air Astana,True,70
1496,Air Astana,True,105
1497,Air Astana,True,79
1498,Air Astana,True,477
1499,Air Astana,True,292
1500,Air Astana,True,440
1501,Air Astana,True,715
1502,Air Astana,True,609
1503,Air Astana,True,189
1504,Air Astana,True,609
1505,Air Astana,True,58
1506,Air Astana,True,134
1507,Air Astana,True,368
1508,Air Astana,True,338
1509,Air Astana,True,704
1510,Air Astana,True,200
1511,Air Astana,True,667
1512,Air Astana,True,217
1513,Air Astana,True,666
1514,Air Astana,True,531
1515,Air Astana,True,293
1516,Air Astana,True,488
1517,Air Astana,True,239
1518,Air Astana,True,289
1519,Air Astana,True,478
1520,Air Astana,True,496
1521,Air Astana,True,253
1522,Air Astana,True,216
1523,Air Astana,True,234
1524,Air Astana,True,192
1525,Air Astana,True,139
1526,Air Astana,True,543
1527,Air Astana,True,100
1528,Air Astana,True,508
1529,Air Astana,True,227
1530,Air Astana,True,643
1531,Air Astana,True,229
1532,Air Astana,True,217
1533,Air Astana,True,230
1534,Air Astana,True,389
1535,Air Astana,True,62
1536,Air Astana,True,199
1537,Air Astana,True,94
1538,Air Astana,True,514
1539,Air Astana,True,556
1540,Air Astana,True,84
1541,Air Austral,True,373
1542,Air Austral,True,182
1543,Air Austral,True,279
1544,Air Austral,True,621
1545,Air Austral,True,645
1546,Air Austral,True,124
1547,Air Austral,True,333
1548,Air Austral,True,590
1549,Air Austral,True,490
1550,Air Austral,True,161
1551,Air Austral,True,60
1552,Air Austral,True,710
1553,Air Austral,True,613
1554,Air Austral,True,671
1555,Air Austral,True,376
1556,Air Austral,True,291
1557,Air Austral,True,120
1558,Air Austral,True,115
1559,Air Austral,True,373
1560,Air Austral,True,572
1561,Air Austral,True,337
1562,Air Austral,True,617
1563,Air Austral,True,214
1564,Air Austral,True,565
1565,Air Austral,True,542
1566,Air Austral,True,192
1567,Air Austral,True,464
1568,Air Austral,True,277
1569,Air Austral,True,559
1570,Air Austral,True,253
1571,Air Austral,True,515
1572,Air Austral,True,435
1573,Air Austral,True,337
1574,Air Austral,True,410
1575,Air Austral,True,720
1576,Air Austral,True,376
1577,Air Austral,True,32
1578,Air Austral,True,637
1579,Air Austral,True,648
1580,Air Austral,True,603
1581,Air Austral,True,556
1582,Air Austral,True,418
1583,Air Austral,True,376
1584,Air Austral,True,611
1585,Air Austral,True,287
1586,Air Austral,True,553
1587,Air Austral,True,342
1588,Air Austral,True,134
1589,Air Austral,True,63
1590,Air Austral,True,249
1591,Air Austral,True,534
1592,Air Austral,True,666
1593,Air Austral,True,270
1594,Air Austral,True,188
1595,Air Austral,True,513
1596,Air Austral,True,555
1597,Air Austral,True,200
1598,Air Austral,True,171
1599,Air Austral,True,668
1600,Air Austral,True,641
1601,Air Austral,True,209
1602,Air Austral,True,415
1603,Air Austral,True,68
1604,Air Austral,True,460
1605,Air Austral,True,202
1606,Air Austral,True,493
1607,Air Austral,True,437
1608,Air Austral,True,608
1609,Air Austral,True,338
1610,Air Austral,True,121
1611,Air Austral,True,707
1612,Air Austral,True,115
1613,Air Austral,True,434
1614,Air Austral,True,509
1615,Air Austral,True,393
1616,Air Austral,True,321
1617,Air Austral,True,689
1618,Air Austral,True,138
1619,Air Austral,True,87
1620,Air Austral,True,95
1621,Air Austral,True,519
1622,Air Austral,True,521
1623,Air Austral,True,423
1624,Air Austral,True,709
1625,Air Austral,True,175
1626,Air Austral,True,679
1627,Air Austral,True,708
1628,Air Austral,True,98
1629,Air Austral,True,525
1630,Air Austral,True,508
1631,Air Austral,True,46
1632,Air Austral,True,122
1633,Air Austral,True,351
1634,Air Austral,True,220
1635,Air Austral,True,301
1636,Air Austral,True,590
1637,Air Austral,True,211
1638,Air Austral,True,332
1639,Air Austral,True,53
1640,Air Austral,True,47
1641,Air Austral,True,508
1642,Air Austral,True,399
1643,Air Austral,True,351
1644,Air Austral,True,490
1645,Air Austral,True,279
1646,Air Austral,True,435
1647,Air Austral,True,431
1648,Air Austral,True,501
1649,Air Austral,True,254
1650,Air Austral,True,480
1651,Air Austral,True,578
1652,Air Austral,True,160
1653,Air Austral,True,680
1654,Air Austral,True,472
1655,Air Austral,True,340
1656,Air Austral,True,672
1657,Air Austral,True,691
1658,Air Austral,True,493
1659,Air Austral,True,185
1660,Air Austral,True,558
1661,Air Austral,True,693
1662,Air Austral,True,395
1663,Air Austral,True,571
1664,Air Austral,True,372
1665,Air Austral,True,689
1666,Air Austral,True,355
1667,Air Austral,True,630
1668,Air Austral,True,90
1669,Air Austral,True,451
1670,Air Austral,True,550
1671,Air Austral,True,256
1672,Air Austral,True,71
1673,Air Austral,True,58
1674,Air Austral,True,150
1675,Air Austral,True,334
1676,Air Austral,True,595
1677,Air Austral,True,656
1678,Air Austral,True,184
1679,Air Austral,True,561
1680,Air Austral,True,681
1681,Air Austral,True,393
1682,Air Austral,True,102
1683,Air Austral,True,679
1684,Air Austral,True,451
1685,Air Austral,True,478
1686,Air Austral,True,478
1687,Air Austral,True,582
1688,Air Austral,True,312
1689,Air Austral,True,639
1690,Air Austral,True,507
1691,Air Austral,True,486
1692,Air Austral,True,325
1693,Air Austral,True,560
1694,Air Austral,True,627
1695,Air Austral,True,379
1696,Air Austral,True,456
1697,Air Austral,True,503
1698,Air Austral,True,616
1699,Air Austral,True,478
1700,Air Austral,True,470
1701,Air Austral,True,424
1702,Air Austral,True,418
1703,Air Austral,True,689
1704,Air Austral,True,414
1705,Air Austral,True,530
1706,Air Austral,True,441
1707,Air Austral,True,209
1708,Air Austral,True,380
1709,Air Austral,True,514
1710,Air Austral,True,304
1711,Air Austral,True,105
1712,Air Austral,True,118
1713,Air Austral,True,336
1714,Air Austral,True,339
1715,Air Austral,True,392
1716,Air Austral,True,302
1717,Air Austral,True,371
1718,Air Austral,True,611
1719,Air Austral,True,269
1720,Air Austral,True,198
1721,Air Austral,True,459
1722,Air Austral,True,579
1723,Air Austral,True,212
1724,Air Austral,True,239
1725,Air Austral,True,401
1726,Air Austral,True,126
1727,Air Austral,True,146
1728,Air Austral,True,277
1729,Air Austral,True,30
1730,Air Baltic,True,673
1731,Air Baltic,True,260
1732,Air Baltic,True,254
1733,Air Baltic,True,67
1734,Air Baltic,True,588
1735,Air Baltic,True,408
1736,Air Baltic,True,576
1737,Air Baltic,True,455
1738,Air Baltic,True,51
1739,Air Baltic,True,554
1740,Air Baltic,True,69
1741,Air Baltic,True,307
1742,Air Baltic,True,50
1743,Air Baltic,True,452
1744,Air Baltic,True,376
1745,Air Baltic,True,295
1746,Air Baltic,True,440
1747,Air Baltic,True,164
1748,Air Baltic,True,412
1749,Air Baltic,True,65
1750,Air Baltic,True,130
1751,Air Baltic,True,616
1752,Air Baltic,True,474
1753,Air Baltic,True,177
1754,Air Baltic,True,177
1755,Air Baltic,True,562
1756,Air Baltic,True,168
1757,Air Baltic,True,279
1758,Air Baltic,True,712
1759,Air Baltic,True,510
1760,Air Baltic,True,170
1761,Air Baltic,True,407
1762,Air Baltic,True,586
1763,Air Baltic,True,410
1764,Air Baltic,True,386
1765,Air Baltic,True,469
1766,Air Baltic,True,575
1767,Air Baltic,True,112
1768,Air Baltic,True,683
1769,Air Baltic,True,359
1770,Air Baltic,True,31
1771,Air Baltic,True,352
1772,Air Baltic,True,529
1773,Air Baltic,True,118
1774,Air Baltic,True,592
1775,Air Baltic,True,706
1776,Air Baltic,True,583
1777,Air Baltic,True,99
1778,Air Baltic,True,513
1779,Air Baltic,True,355
1780,Air Baltic,True,571
1781,Air Baltic,True,48
1782,Air Baltic,True,435
1783,Air Baltic,True,705
1784,Air Baltic,True,592
1785,Air Baltic,True,690
1786,Air Baltic,True,426
1787,Air Baltic,True,297
1788,Air Baltic,True,397
1789,Air Baltic,True,234
1790,Air Baltic,True,515
